anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv
2013,54,Misiones,25-29 años,Varón,1024,846.45,0.83,0.03,0.02,0.82
2013,54,Misiones,30-34 años,Mujer,1939,1119.51,0.58,0.06,0.03,0.56
2013,54,Misiones,30-34 años,Varón,0,0,NA,0,0,NA
2013,54,Misiones,35-39 años,Mujer,2385,1244.76,0.52,0.1,0.05,0.49
2013,54,Misiones,35-39 años,Varón,1408,998.62,0.71,0.08,0.05,0.69
2013,54,Misiones,40-44 años,Mujer,3644,1461.4,0.4,0.13,0.05,0.38
2013,54,Misiones,40-44 años,Varón,1535,1161.04,0.76,0.06,0.05,0.75
2013,54,Misiones,45-49 años,Mujer,1176,741.72,0.63,0.05,0.03,0.62
2013,54,Misiones,45-49 años,Varón,2110,1686.5,0.8,0.08,0.06,0.76
2013,54,Misiones,50-54 años,Mujer,2975,1280.14,0.43,0.15,0.06,0.42
2013,54,Misiones,50-54 años,Varón,2008,1209.98,0.6,0.12,0.07,0.56
2013,54,Misiones,55-59 años,Mujer,894,894,1,0.05,0.05,0.97
2013,54,Misiones,55-59 años,Varón,2862,2515.83,0.88,0.15,0.12,0.78
2013,54,Misiones,60-64 años,Mujer,3291,1316,0.4,0.24,0.09,0.36
2013,54,Misiones,60-64 años,Varón,3070,1280.56,0.42,0.25,0.09,0.36
2013,54,Misiones,65-69 años,Mujer,3230,1470.44,0.46,0.27,0.1,0.38
2013,54,Misiones,65-69 años,Varón,2979,1536.92,0.52,0.27,0.12,0.44
2013,54,Misiones,70-74 años,Mujer,783,783,1,0.08,0.07,0.96
2013,54,Misiones,70-74 años,Varón,2035,1402.95,0.69,0.33,0.17,0.52
2013,54,Misiones,75-79 años,Mujer,1863,960.75,0.52,0.38,0.15,0.39
2013,54,Misiones,75-79 años,Varón,1540,892.1,0.58,0.4,0.18,0.45
2013,54,Misiones,80+ años,Mujer,0,0,NA,0,0,NA
2013,54,Misiones,80+ años,Varón,772,772,1,0.23,0.19,0.82
2013,58,Neuquén,20-24 años,Mujer,2430,1094.88,0.45,0.12,0.05,0.43
2013,58,Neuquén,20-24 años,Varón,923,656.7,0.71,0.03,0.02,0.71
2013,58,Neuquén,25-29 años,Mujer,3055,1200.7,0.39,0.19,0.07,0.35
2013,58,Neuquén,25-29 años,Varón,354,354,1,0.02,0.02,1
2013,58,Neuquén,30-34 años,Mujer,1899,924,0.49,0.07,0.03,0.47
2013,58,Neuquén,30-34 años,Varón,1491,884.02,0.59,0.07,0.04,0.57
2013,58,Neuquén,35-39 años,Mujer,2408,985.55,0.41,0.12,0.05,0.39
2013,58,Neuquén,35-39 años,Varón,1001,598.3,0.6,0.05,0.03,0.58
2013,58,Neuquén,40-44 años,Mujer,2172,1102.25,0.51,0.11,0.05,0.48
2013,58,Neuquén,40-44 años,Varón,1051,608.62,0.58,0.09,0.05,0.56
2013,58,Neuquén,45-49 años,Mujer,1120,792.67,0.71,0.09,0.06,0.67
2013,58,Neuquén,45-49 años,Varón,1763,1022.72,0.58,0.1,0.05,0.55
2013,58,Neuquén,50-54 años,Mujer,1684,709.26,0.42,0.11,0.05,0.41
2013,58,Neuquén,50-54 años,Varón,1735,936.11,0.54,0.2,0.1,0.48
2013,58,Neuquén,55-59 años,Mujer,1922,935.36,0.49,0.15,0.07,0.44
2013,58,Neuquén,55-59 años,Varón,323,323,1,0.02,0.02,1
2013,58,Neuquén,60-64 años,Mujer,1520,748.39,0.49,0.22,0.09,0.43
2013,58,Neuquén,60-64 años,Varón,4011,1589.69,0.4,0.51,0.13,0.25
2013,58,Neuquén,65-69 años,Mujer,1331,632.57,0.48,0.16,0.07,0.44
2013,58,Neuquén,65-69 años,Varón,1738,776.97,0.45,0.31,0.11,0.36
2013,58,Neuquén,70-74 años,Mujer,1345,583.78,0.43,0.31,0.11,0.35
2013,58,Neuquén,70-74 años,Varón,2342,865.04,0.37,0.57,0.13,0.23
2013,58,Neuquén,75-79 años,Mujer,921,506.17,0.55,0.24,0.12,0.5
2013,58,Neuquén,75-79 años,Varón,1310,610.97,0.47,0.32,0.12,0.39
2013,58,Neuquén,80+ años,Mujer,1457,666.11,0.46,0.36,0.15,0.42
2013,58,Neuquén,80+ años,Varón,483,342.06,0.71,0.26,0.17,0.63
2013,62,Río Negro,20-24 años,Mujer,838,561.33,0.67,0.04,0.03,0.66
2013,62,Río Negro,20-24 años,Varón,246,246,1,0.01,0.01,1
2013,62,Río Negro,25-29 años,Mujer,57,57,1,0,0,1.01
2013,62,Río Negro,25-29 años,Varón,337,337,1,0.02,0.02,0.99
2013,62,Río Negro,30-34 años,Mujer,1259,522.34,0.41,0.05,0.02,0.41
2013,62,Río Negro,30-34 años,Varón,101,101,1,0,0,1.01
2013,62,Río Negro,35-39 años,Mujer,1149,518.25,0.45,0.06,0.03,0.44
2013,62,Río Negro,35-39 años,Varón,176,124.96,0.71,0.01,0.01,0.72
2013,62,Río Negro,40-44 años,Mujer,2846,898.43,0.32,0.15,0.05,0.3
2013,62,Río Negro,40-44 años,Varón,1321,916.78,0.69,0.06,0.04,0.67
2013,62,Río Negro,45-49 años,Mujer,4464,1798.48,0.4,0.25,0.08,0.33
2013,62,Río Negro,45-49 años,Varón,1206,569.19,0.47,0.1,0.05,0.45
2013,62,Río Negro,50-54 años,Mujer,762,420.97,0.55,0.05,0.03,0.54
2013,62,Río Negro,50-54 años,Varón,1601,651.5,0.41,0.11,0.04,0.4
2013,62,Río Negro,55-59 años,Mujer,3070,955.23,0.31,0.23,0.07,0.28
2013,62,Río Negro,55-59 años,Varón,1568,792.59,0.51,0.16,0.07,0.46
2013,62,Río Negro,60-64 años,Mujer,1046,453.49,0.43,0.09,0.04,0.43
2013,62,Río Negro,60-64 años,Varón,2412,1117.44,0.46,0.21,0.08,0.4
2013,62,Río Negro,65-69 años,Mujer,1841,720.88,0.39,0.2,0.07,0.35
2013,62,Río Negro,65-69 años,Varón,833,420.97,0.51,0.1,0.05,0.49
2013,62,Río Negro,70-74 años,Mujer,1718,640.3,0.37,0.23,0.07,0.32
2013,62,Río Negro,70-74 años,Varón,617,293.18,0.48,0.12,0.05,0.47
2013,62,Río Negro,75-79 años,Mujer,1105,705.16,0.64,0.21,0.11,0.53
2013,62,Río Negro,75-79 años,Varón,637,307.3,0.48,0.2,0.09,0.45
2013,62,Río Negro,80+ años,Mujer,579,270.43,0.47,0.09,0.04,0.46
2013,62,Río Negro,80+ años,Varón,668,376.72,0.56,0.14,0.08,0.55
2013,66,Salta,20-24 años,Mujer,2636,1928.26,0.73,0.05,0.04,0.71
2013,66,Salta,20-24 años,Varón,0,0,NA,0,0,NA
2013,66,Salta,25-29 años,Mujer,3540,2001.13,0.57,0.08,0.04,0.53
2013,66,Salta,25-29 años,Varón,2356,1364.79,0.58,0.06,0.03,0.56
2013,66,Salta,30-34 años,Mujer,4957,1654.7,0.33,0.12,0.04,0.32
2013,66,Salta,30-34 años,Varón,3507,1529.75,0.44,0.09,0.04,0.42
2013,66,Salta,35-39 años,Mujer,3116,1134.82,0.36,0.08,0.03,0.36
2013,66,Salta,35-39 años,Varón,755,551.73,0.73,0.02,0.02,0.73
2013,66,Salta,40-44 años,Mujer,4079,1917.16,0.47,0.13,0.06,0.43
2013,66,Salta,40-44 años,Varón,3191,1233.39,0.39,0.1,0.04,0.37
2013,66,Salta,45-49 años,Mujer,6193,2675.6,0.43,0.21,0.08,0.37
2013,66,Salta,45-49 años,Varón,3477,1419.07,0.41,0.12,0.05,0.39
2013,66,Salta,50-54 años,Mujer,4067,1758.59,0.43,0.14,0.06,0.4
2013,66,Salta,50-54 años,Varón,4032,1922.16,0.48,0.15,0.07,0.44
2013,66,Salta,55-59 años,Mujer,4346,1865.35,0.43,0.19,0.07,0.38
2013,66,Salta,55-59 años,Varón,3428,1625.35,0.47,0.18,0.08,0.43
2013,66,Salta,60-64 años,Mujer,3704,1342.51,0.36,0.24,0.08,0.33
2013,66,Salta,60-64 años,Varón,1070,761.03,0.71,0.08,0.05,0.69
2013,66,Salta,65-69 años,Mujer,5434,1960.14,0.36,0.36,0.1,0.28
2013,66,Salta,65-69 años,Varón,4361,1832.45,0.42,0.32,0.11,0.34
2013,66,Salta,70-74 años,Mujer,2703,1597.41,0.59,0.21,0.11,0.51
2013,66,Salta,70-74 años,Varón,0,0,NA,0,0,NA
2013,66,Salta,75-79 años,Mujer,498,498,1,0.06,0.06,0.98
2013,66,Salta,75-79 años,Varón,1700,1208.47,0.71,0.26,0.15,0.59
2013,66,Salta,80+ años,Mujer,2635,1692.26,0.64,0.27,0.14,0.51
2013,66,Salta,80+ años,Varón,503,503,1,0.15,0.14,0.93
2013,70,San Juan,20-24 años,Mujer,249,249,1,0.01,0.01,1
2013,70,San Juan,20-24 años,Varón,452,452,1,0.02,0.02,1
2013,70,San Juan,25-29 años,Mujer,3112,1702.97,0.55,0.13,0.07,0.5
2013,70,San Juan,25-29 años,Varón,843,750.55,0.89,0.03,0.02,0.88
2013,70,San Juan,30-34 años,Mujer,822,775.49,0.94,0.04,0.04,0.92
2013,70,San Juan,30-34 años,Varón,641,641,1,0.05,0.05,0.97
2013,70,San Juan,35-39 años,Mujer,636,481.67,0.76,0.04,0.03,0.75
2013,70,San Juan,35-39 años,Varón,1390,1007.01,0.72,0.08,0.05,0.69
2013,70,San Juan,40-44 años,Mujer,2175,1047.51,0.48,0.12,0.06,0.46
2013,70,San Juan,40-44 años,Varón,730,730,1,0.04,0.04,0.98
2013,70,San Juan,45-49 años,Mujer,1967,1092.02,0.56,0.1,0.05,0.55
2013,70,San Juan,45-49 años,Varón,1303,677.88,0.52,0.09,0.04,0.52
2013,70,San Juan,50-54 años,Mujer,2040,1110.79,0.54,0.12,0.06,0.51
2013,70,San Juan,50-54 años,Varón,2217,1217.57,0.55,0.15,0.08,0.51
2013,70,San Juan,55-59 años,Mujer,1255,956.51,0.76,0.14,0.1,0.71
2013,70,San Juan,55-59 años,Varón,2963,1499.48,0.51,0.31,0.12,0.41
2013,70,San Juan,60-64 años,Mujer,4826,1735.31,0.36,0.31,0.09,0.29
2013,70,San Juan,60-64 años,Varón,3336,1591.51,0.48,0.3,0.12,0.38
2013,70,San Juan,65-69 años,Mujer,1651,758.81,0.46,0.17,0.08,0.44
2013,70,San Juan,65-69 años,Varón,1928,940.93,0.49,0.22,0.1,0.45
2013,70,San Juan,70-74 años,Mujer,4502,1440.49,0.32,0.57,0.13,0.23
2013,70,San Juan,70-74 años,Varón,397,243.31,0.61,0.06,0.04,0.69
2013,70,San Juan,75-79 años,Mujer,895,561.1,0.63,0.11,0.06,0.6
2013,70,San Juan,75-79 años,Varón,1539,965.46,0.63,0.34,0.17,0.5
2013,70,San Juan,80+ años,Mujer,2249,1243.4,0.55,0.32,0.14,0.44
2013,70,San Juan,80+ años,Varón,24,24,1,0.01,0.01,1.07
2013,74,San Luis,20-24 años,Mujer,778,616.01,0.79,0.04,0.03,0.78
2013,74,San Luis,20-24 años,Varón,516,365.04,0.71,0.03,0.02,0.71
2013,74,San Luis,25-29 años,Mujer,1325,678.12,0.51,0.1,0.05,0.48
2013,74,San Luis,25-29 años,Varón,1346,794.79,0.59,0.07,0.04,0.57
2013,74,San Luis,30-34 años,Mujer,1425,802.72,0.56,0.08,0.04,0.53
2013,74,San Luis,30-34 años,Varón,517,517,1,0.05,0.05,0.97
2013,74,San Luis,35-39 años,Mujer,1545,683,0.44,0.11,0.05,0.42
2013,74,San Luis,35-39 años,Varón,132,94.4,0.72,0.01,0.01,0.73
2013,74,San Luis,40-44 años,Mujer,2224,887.26,0.4,0.17,0.06,0.36
2013,74,San Luis,40-44 años,Varón,231,164.62,0.71,0.02,0.01,0.72
2013,74,San Luis,45-49 años,Mujer,0,0,NA,0,0,NA
2013,74,San Luis,45-49 años,Varón,2199,896.98,0.41,0.26,0.09,0.34
2013,74,San Luis,50-54 años,Mujer,1923,802.73,0.42,0.19,0.07,0.39
2013,74,San Luis,50-54 años,Varón,927,490.96,0.53,0.07,0.04,0.53
2013,74,San Luis,55-59 años,Mujer,234,169.19,0.72,0.04,0.03,0.73
2013,74,San Luis,55-59 años,Varón,1739,873.79,0.5,0.26,0.11,0.42
2013,74,San Luis,60-64 años,Mujer,2779,907.52,0.33,0.28,0.08,0.28
2013,74,San Luis,60-64 años,Varón,1526,785.34,0.51,0.31,0.13,0.42
2013,74,San Luis,65-69 años,Mujer,538,280.43,0.52,0.1,0.06,0.54
2013,74,San Luis,65-69 años,Varón,1170,640.94,0.55,0.26,0.12,0.47
2013,74,San Luis,70-74 años,Mujer,1285,668.77,0.52,0.3,0.13,0.42
2013,74,San Luis,70-74 años,Varón,174,174,1,0.03,0.03,1.01
2013,74,San Luis,75-79 años,Mujer,874,523.99,0.6,0.15,0.08,0.57
2013,74,San Luis,75-79 años,Varón,208,155.64,0.75,0.07,0.06,0.84
2013,74,San Luis,80+ años,Mujer,965,775.41,0.8,0.19,0.13,0.69
2013,74,San Luis,80+ años,Varón,63,63,1,0.03,0.03,1.05
2013,78,Santa Cruz,20-24 años,Mujer,783,580.36,0.74,0.07,0.05,0.72
2013,78,Santa Cruz,20-24 años,Varón,0,0,NA,0,0,NA
2013,78,Santa Cruz,25-29 años,Mujer,747,517.84,0.69,0.06,0.04,0.67
2013,78,Santa Cruz,25-29 años,Varón,256,181.95,0.71,0.02,0.01,0.71
2013,78,Santa Cruz,30-34 años,Mujer,2025,965.86,0.48,0.19,0.08,0.42
2013,78,Santa Cruz,30-34 años,Varón,353,253.55,0.72,0.03,0.02,0.72
2013,78,Santa Cruz,35-39 años,Mujer,296,154.19,0.52,0.03,0.02,0.54
2013,78,Santa Cruz,35-39 años,Varón,839,503.72,0.6,0.07,0.04,0.57
2013,78,Santa Cruz,40-44 años,Mujer,211,150.8,0.71,0.03,0.02,0.72
2013,78,Santa Cruz,40-44 años,Varón,141,141,1,0.02,0.02,1
2013,78,Santa Cruz,45-49 años,Mujer,867,346.97,0.4,0.09,0.04,0.41
2013,78,Santa Cruz,45-49 años,Varón,2236,1196.78,0.54,0.25,0.11,0.43
2013,78,Santa Cruz,50-54 años,Mujer,1481,657.9,0.44,0.17,0.07,0.4
2013,78,Santa Cruz,50-54 años,Varón,1223,467.54,0.38,0.18,0.07,0.37
2013,78,Santa Cruz,55-59 años,Mujer,932,362.83,0.39,0.24,0.08,0.35
2013,78,Santa Cruz,55-59 años,Varón,1135,479.41,0.42,0.23,0.09,0.38
2013,78,Santa Cruz,60-64 años,Mujer,787,280.53,0.36,0.24,0.08,0.34
2013,78,Santa Cruz,60-64 años,Varón,827,453.08,0.55,0.17,0.08,0.5
2013,78,Santa Cruz,65-69 años,Mujer,1005,635.74,0.63,0.33,0.15,0.47
2013,78,Santa Cruz,65-69 años,Varón,206,182.72,0.89,0.06,0.05,0.87
2013,78,Santa Cruz,70-74 años,Mujer,307,191.1,0.62,0.22,0.12,0.56
2013,78,Santa Cruz,70-74 años,Varón,204,164.56,0.81,0.36,0.24,0.67
2013,78,Santa Cruz,75-79 años,Mujer,297,180.54,0.61,0.14,0.08,0.6
2013,78,Santa Cruz,75-79 años,Varón,0,0,NA,0,0,NA
2013,78,Santa Cruz,80+ años,Mujer,830,422.73,0.51,0.43,0.16,0.38
2013,78,Santa Cruz,80+ años,Varón,259,193.19,0.75,0.11,0.09,0.75
2013,82,Santa Fe,20-24 años,Mujer,4745,2078.7,0.44,0.04,0.02,0.43
2013,82,Santa Fe,20-24 años,Varón,1932,1205.11,0.62,0.02,0.01,0.63
2013,82,Santa Fe,25-29 años,Mujer,4388,2327.85,0.53,0.04,0.02,0.53
2013,82,Santa Fe,25-29 años,Varón,0,0,NA,0,0,NA
2013,82,Santa Fe,30-34 años,Mujer,8268,2677.16,0.32,0.07,0.02,0.32
2013,82,Santa Fe,30-34 años,Varón,653,653,1,0.01,0.01,1
2013,82,Santa Fe,35-39 años,Mujer,4057,1778.03,0.44,0.05,0.02,0.43
2013,82,Santa Fe,35-39 años,Varón,0,0,NA,0,0,NA
2013,82,Santa Fe,40-44 años,Mujer,9404,3016.26,0.32,0.1,0.03,0.31
2013,82,Santa Fe,40-44 años,Varón,9244,6813.5,0.74,0.11,0.08,0.67
2013,82,Santa Fe,45-49 años,Mujer,7315,3064.2,0.42,0.09,0.04,0.42
2013,82,Santa Fe,45-49 años,Varón,3522,1854.25,0.53,0.05,0.03,0.52
2013,82,Santa Fe,50-54 años,Mujer,8796,3194.13,0.36,0.12,0.04,0.36
2013,82,Santa Fe,50-54 años,Varón,4225,2009.95,0.48,0.08,0.04,0.47
2013,82,Santa Fe,55-59 años,Mujer,11950,3775.86,0.32,0.2,0.06,0.28
2013,82,Santa Fe,55-59 años,Varón,3028,2019.51,0.67,0.05,0.03,0.65
2013,82,Santa Fe,60-64 años,Mujer,15507,3981.33,0.26,0.2,0.05,0.24
2013,82,Santa Fe,60-64 años,Varón,12780,5691.7,0.45,0.18,0.07,0.39
2013,82,Santa Fe,65-69 años,Mujer,14894,4635.09,0.31,0.21,0.06,0.27
2013,82,Santa Fe,65-69 años,Varón,6613,2322.76,0.35,0.11,0.04,0.35
2013,82,Santa Fe,70-74 años,Mujer,13487,4008.72,0.3,0.28,0.07,0.24
2013,82,Santa Fe,70-74 años,Varón,3924,1998.37,0.51,0.15,0.07,0.46
2013,82,Santa Fe,75-79 años,Mujer,12634,3878.29,0.31,0.29,0.08,0.25
2013,82,Santa Fe,75-79 años,Varón,9390,3517.25,0.37,0.34,0.11,0.32
2013,82,Santa Fe,80+ años,Mujer,8233,2625.29,0.32,0.18,0.05,0.29
2013,82,Santa Fe,80+ años,Varón,2298,1362.24,0.59,0.12,0.07,0.56
2013,86,Santiago del Estero,20-24 años,Mujer,718,718,1,0.03,0.03,0.98
2013,86,Santiago del Estero,20-24 años,Varón,203,203,1,0.01,0.01,1
2013,86,Santiago del Estero,25-29 años,Mujer,962,491.36,0.51,0.04,0.02,0.51
2013,86,Santiago del Estero,25-29 años,Varón,295,295,1,0.02,0.02,1
2013,86,Santiago del Estero,30-34 años,Mujer,1943,746.57,0.38,0.1,0.04,0.37
2013,86,Santiago del Estero,30-34 años,Varón,3315,1789.54,0.54,0.13,0.06,0.49
2013,86,Santiago del Estero,35-39 años,Mujer,2378,935.71,0.39,0.12,0.04,0.37
2013,86,Santiago del Estero,35-39 años,Varón,2220,885.9,0.4,0.14,0.05,0.37
2013,86,Santiago del Estero,40-44 años,Mujer,4244,1425.57,0.34,0.24,0.07,0.29
2013,86,Santiago del Estero,40-44 años,Varón,1301,772.26,0.59,0.07,0.04,0.57
2013,86,Santiago del Estero,45-49 años,Mujer,2816,1222.6,0.43,0.16,0.06,0.39
2013,86,Santiago del Estero,45-49 años,Varón,2669,948.52,0.36,0.17,0.06,0.33
2013,86,Santiago del Estero,50-54 años,Mujer,3535,1170.95,0.33,0.21,0.06,0.3
2013,86,Santiago del Estero,50-54 años,Varón,1111,651.66,0.59,0.07,0.04,0.57
2013,86,Santiago del Estero,55-59 años,Mujer,1838,808.79,0.44,0.18,0.08,0.42
2013,86,Santiago del Estero,55-59 años,Varón,3447,1251.06,0.36,0.28,0.09,0.32
2013,86,Santiago del Estero,60-64 años,Mujer,2194,836.04,0.38,0.21,0.07,0.35
2013,86,Santiago del Estero,60-64 años,Varón,1920,912.13,0.48,0.3,0.12,0.39
2013,86,Santiago del Estero,65-69 años,Mujer,2870,1111.14,0.39,0.31,0.11,0.34
2013,86,Santiago del Estero,65-69 años,Varón,574,413.8,0.72,0.13,0.09,0.69
2013,86,Santiago del Estero,70-74 años,Mujer,1349,625.97,0.46,0.16,0.07,0.46
2013,86,Santiago del Estero,70-74 años,Varón,1752,1208.54,0.69,0.21,0.13,0.62
2013,86,Santiago del Estero,75-79 años,Mujer,1220,936.65,0.77,0.23,0.14,0.64
2013,86,Santiago del Estero,75-79 años,Varón,187,187,1,0.06,0.06,1.02
2013,86,Santiago del Estero,80+ años,Mujer,1852,1065.07,0.58,0.4,0.16,0.41
2013,86,Santiago del Estero,80+ años,Varón,795,636.1,0.8,0.24,0.16,0.68
2013,90,Tucumán,20-24 años,Mujer,1104,674.26,0.61,0.02,0.01,0.61
2013,90,Tucumán,20-24 años,Varón,0,0,NA,0,0,NA
2013,90,Tucumán,25-29 años,Mujer,3933,1524.67,0.39,0.09,0.03,0.37
2013,90,Tucumán,25-29 años,Varón,0,0,NA,0,0,NA
2013,90,Tucumán,30-34 años,Mujer,4118,1635.9,0.4,0.08,0.03,0.38
2013,90,Tucumán,30-34 años,Varón,3518,1674.86,0.48,0.08,0.03,0.46
2013,90,Tucumán,35-39 años,Mujer,3244,1430.14,0.44,0.08,0.03,0.42
2013,90,Tucumán,35-39 años,Varón,1150,691.45,0.6,0.03,0.02,0.6
2013,90,Tucumán,40-44 años,Mujer,3980,1599.99,0.4,0.11,0.04,0.38
2013,90,Tucumán,40-44 años,Varón,1704,927.89,0.54,0.06,0.03,0.53
2013,90,Tucumán,45-49 años,Mujer,4965,2064.75,0.42,0.16,0.06,0.38
2013,90,Tucumán,45-49 años,Varón,3826,1850.57,0.48,0.11,0.05,0.45
2013,90,Tucumán,50-54 años,Mujer,4205,1954.61,0.46,0.12,0.05,0.44
2013,90,Tucumán,50-54 años,Varón,6391,2703.93,0.42,0.21,0.08,0.37
2013,90,Tucumán,55-59 años,Mujer,6302,2591.37,0.41,0.27,0.09,0.34
2013,90,Tucumán,55-59 años,Varón,2272,1250.97,0.55,0.11,0.06,0.52
2013,90,Tucumán,60-64 años,Mujer,2734,1215.66,0.44,0.1,0.04,0.43
2013,90,Tucumán,60-64 años,Varón,2516,1002.82,0.4,0.11,0.05,0.39
2013,90,Tucumán,65-69 años,Mujer,4577,1567.82,0.34,0.21,0.07,0.31
2013,90,Tucumán,65-69 años,Varón,3420,1666.45,0.49,0.23,0.1,0.43
2013,90,Tucumán,70-74 años,Mujer,1791,865.47,0.48,0.13,0.06,0.46
2013,90,Tucumán,70-74 años,Varón,2781,1400.15,0.5,0.23,0.1,0.44
2013,90,Tucumán,75-79 años,Mujer,2534,960.03,0.38,0.27,0.09,0.33
2013,90,Tucumán,75-79 años,Varón,1849,1121.56,0.61,0.24,0.13,0.52
2013,90,Tucumán,80+ años,Mujer,2697,1242.51,0.46,0.17,0.07,0.42
2013,90,Tucumán,80+ años,Varón,464,464,1,0.06,0.06,0.99
2013,94,Tierra del Fuego,20-24 años,Mujer,99,99,1,0.02,0.02,1
2013,94,Tierra del Fuego,20-24 años,Varón,0,0,NA,0,0,NA
2013,94,Tierra del Fuego,25-29 años,Mujer,480,189.84,0.4,0.07,0.03,0.38
2013,94,Tierra del Fuego,25-29 años,Varón,138,138,1,0.02,0.02,0.99
2013,94,Tierra del Fuego,30-34 años,Mujer,481,212.32,0.44,0.1,0.04,0.42
2013,94,Tierra del Fuego,30-34 años,Varón,509,217.12,0.43,0.08,0.03,0.41
2013,94,Tierra del Fuego,35-39 años,Mujer,477,180.42,0.38,0.1,0.04,0.37
2013,94,Tierra del Fuego,35-39 años,Varón,564,222.5,0.39,0.1,0.04,0.38
2013,94,Tierra del Fuego,40-44 años,Mujer,801,306.05,0.38,0.15,0.05,0.35
2013,94,Tierra del Fuego,40-44 años,Varón,187,187,1,0.04,0.04,0.97
2013,94,Tierra del Fuego,45-49 años,Mujer,559,239.51,0.43,0.13,0.05,0.4
2013,94,Tierra del Fuego,45-49 años,Varón,358,184.84,0.52,0.08,0.04,0.5
2013,94,Tierra del Fuego,50-54 años,Mujer,570,252.43,0.44,0.13,0.05,0.41
2013,94,Tierra del Fuego,50-54 años,Varón,387,186.04,0.48,0.11,0.05,0.47
2013,94,Tierra del Fuego,55-59 años,Mujer,634,260.64,0.41,0.24,0.08,0.36
2013,94,Tierra del Fuego,55-59 años,Varón,239,149.17,0.62,0.08,0.05,0.61
2013,94,Tierra del Fuego,60-64 años,Mujer,353,141.93,0.4,0.2,0.08,0.37
2013,94,Tierra del Fuego,60-64 años,Varón,852,284.11,0.33,0.29,0.09,0.3
2013,94,Tierra del Fuego,65-69 años,Mujer,350,188.73,0.54,0.19,0.09,0.49
2013,94,Tierra del Fuego,65-69 años,Varón,488,209.15,0.43,0.35,0.11,0.33
2013,94,Tierra del Fuego,70-74 años,Mujer,157,111.12,0.71,0.2,0.13,0.65
2013,94,Tierra del Fuego,70-74 años,Varón,112,79.31,0.71,0.22,0.14,0.67
2013,94,Tierra del Fuego,75-79 años,Mujer,134,80.67,0.6,0.33,0.16,0.49
2013,94,Tierra del Fuego,75-79 años,Varón,218,130.3,0.6,0.45,0.19,0.42
2013,94,Tierra del Fuego,80+ años,Mujer,86,50.54,0.59,0.34,0.18,0.54
2013,94,Tierra del Fuego,80+ años,Varón,23,23,1,0.07,0.08,1.08
2018,2,CABA,20-24 años,Mujer,10631,5219.97,0.49,0.09,0.05,0.51
2018,2,CABA,20-24 años,Varón,2705,2876.96,1.06,0.03,0.03,0.99
2018,2,CABA,25-29 años,Mujer,1906,1380.51,0.72,0.02,0.01,0.75
2018,2,CABA,25-29 años,Varón,2536,1979.04,0.78,0.03,0.02,0.78
2018,2,CABA,30-34 años,Mujer,1328,1247.83,0.94,0.01,0.01,0.99
2018,2,CABA,30-34 años,Varón,2811,1880.49,0.67,0.02,0.02,0.7
2018,2,CABA,35-39 años,Mujer,5524,2901.29,0.53,0.05,0.03,0.55
2018,2,CABA,35-39 años,Varón,2581,1856.04,0.72,0.03,0.02,0.74
2018,2,CABA,40-44 años,Mujer,3926,2310.14,0.59,0.03,0.02,0.58
2018,2,CABA,40-44 años,Varón,2832,2885.36,1.02,0.03,0.03,1.01
2018,2,CABA,45-49 años,Mujer,3482,2832.38,0.81,0.03,0.03,0.77
2018,2,CABA,45-49 años,Varón,4961,2934.73,0.59,0.07,0.04,0.61
2018,2,CABA,50-54 años,Mujer,9345,4796.18,0.51,0.11,0.06,0.5
2018,2,CABA,50-54 años,Varón,11984,5045.23,0.42,0.14,0.05,0.39
2018,2,CABA,55-59 años,Mujer,12346,4941.19,0.4,0.13,0.05,0.39
2018,2,CABA,55-59 años,Varón,10810,4232.36,0.39,0.15,0.06,0.41
2018,2,CABA,60-64 años,Mujer,12167,5828.11,0.48,0.19,0.08,0.41
2018,2,CABA,60-64 años,Varón,9408,4191.49,0.45,0.16,0.07,0.41
2018,2,CABA,65-69 años,Mujer,8670,3338.81,0.39,0.1,0.04,0.37
2018,2,CABA,65-69 años,Varón,23653,5987.11,0.25,0.33,0.08,0.24
2018,2,CABA,70-74 años,Mujer,5893,2974.09,0.5,0.07,0.03,0.46
2018,2,CABA,70-74 años,Varón,9597,4008.6,0.42,0.16,0.06,0.37
2018,2,CABA,75-79 años,Mujer,4665,2093.11,0.45,0.1,0.05,0.45
2018,2,CABA,75-79 años,Varón,10046,4423.78,0.44,0.29,0.1,0.36
2018,2,CABA,80+ años,Mujer,19045,5655.59,0.3,0.26,0.07,0.27
2018,2,CABA,80+ años,Varón,9425,3353.22,0.36,0.25,0.09,0.35
2018,6,Buenos Aires,20-24 años,Mujer,50979,14511.93,0.28,0.08,0.02,0.29
2018,6,Buenos Aires,20-24 años,Varón,23070,15785.58,0.68,0.04,0.03,0.66
2018,6,Buenos Aires,25-29 años,Mujer,60859,19974.26,0.33,0.1,0.03,0.31
2018,6,Buenos Aires,25-29 años,Varón,11341,6009.39,0.53,0.02,0.01,0.54
2018,6,Buenos Aires,30-34 años,Mujer,54803,18538.48,0.34,0.08,0.03,0.33
2018,6,Buenos Aires,30-34 años,Varón,11500,6497.53,0.57,0.02,0.01,0.58
2018,6,Buenos Aires,35-39 años,Mujer,103079,23002.82,0.22,0.18,0.03,0.2
